smiles,hit0,hit1
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421b,x0646a
[H]c1c(Cl)c([C@@]2(O)N([H])C([H])([H])[C@]3([H])C([H])([H])[C@@]([H])(C#N)C([H])([H])[C@@]3([H])N2[H])nn1C([H])([H])[H],x0421b,x0654a
[H]C([H])([H])n1nc(C(=O)C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(Cl)c1C#N,x0421b,x0654b
[H]c1c(Cl)c([C@@]2(O)N([H])C([H])([H])[C@]3([H])C([H])([H])[C@@]([H])(C#N)C([H])([H])[C@@]3([H])N2[H])nn1C([H])([H])[H],x0421b,x0654c
[H]N1N(C([H])([H])[H])C([H])([H])[C@]([H])(Cl)[C@@]12N=C2N([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],x0421b,x0759b
[H]/C(=N/[C@@]([H])(c1nn(C([H])([H])[H])c(ON([H])C([H])([H])Cl)c1[H])N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N([H])[H],x0421b,x0759a
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],x0421b,x0787a
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],x0421b,x0787b
[H]N(C(=O)[C@@]1([H])N([H])N(C([H])([H])[H])C([H])([H])[C@]12CC([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421c,x0501a
[H]C(=C)C([H])([H])[C@](O)(c1nn(C([H])([H])[H])c(C([H])([H])OC([H])([H])C([H])([H])[H])c1[H])N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421c,x0501b
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421c,x0407a
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421c,x0407b
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])C2=N[C@]23N([H])N(C([H])([H])[H])C([H])([H])[C@]3([H])Cl)C1([H])[H],x0421c,x0419a
[H]O[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])[C@@]2([H])N=C([H])n3c(C([H])([H])[H])c([H])c(Cl)c32)C1([H])[H],x0421c,x0419c
[H]c1c(Cl)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421c,x0421a
[H]c1c(Cl)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421c,x0421b
[H]c1c(Cl)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421c,x0421d
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421c,x0426a
[H]N(C(=O)c1nn(C([H])([H])[H])c(F)c1Cl)[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],x0421c,x0434a
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])[C@]([H])(F)C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421c,x0485a
[H]ON([H])[C@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])c1c(c(Cl)c([H])n1C([H])([H])[H])[C@]2([H])O[H],x0421c,x0489a
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421c,x0492a
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421c,x0492b
[H]C1([H])OC([H])([H])C([H])([H])N(N[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H])C1([H])[H],x0421c,x0540b
[H]N(C(=O)c1c(Cl)c(Cl)n(C([H])([H])[H])c1OC([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421c,x0555a
[H]O[C@]1(c2nn(C([H])([H])[H])c([H])c2CC(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]2([H])C1([H])[H],x0421c,x0602a
[H]O[C@]1(c2nn(C([H])([H])[H])c(C([H])([H])[H])c2Cl)C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]2([H])C1([H])[H],x0421c,x0602b
[H]c1c(Cl)c(C(=O)N(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421c,x0502a
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421c,x0502c
[H]c1c(Cl)c(C(=O)N(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])nn1C([H])([H])[H],x0421c,x0504a
[H]O[C@@]1([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])N(C(=O)c1nn(C([H])([H])[H])c([H])c1Cl)C([H])([H])[H],x0421c,x0504b
[H]N([H])C(=O)c1c(Cl)c(C(=O)N(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421c,x0634a
[H]N([H])C(=O)c1c(Cl)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421c,x0634b
[H]c1c(Cl)c(C(=O)N(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421c,x0646a
[H]c1c(Cl)c(C(=O)N(N([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C#N)C2([H])[H])nn1C([H])([H])[H],x0421c,x0654a
[H]C([H])([H])n1nc(C(=O)C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(Cl)c1C#N,x0421c,x0654b
[H]c1c(Cl)c(C(=O)N(N([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C#N)C2([H])[H])nn1C([H])([H])[H],x0421c,x0654c
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421c,x0759b
[H]/C(=N\C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(ON([H])C([H])([H])Cl)N(N([H])[H])C([H])([H])[H])N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421c,x0759a
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],x0421c,x0787a
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],x0421c,x0787b
[H]N(N(C([H])([H])[H])C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])[C@@]1(O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421d,x0501a
[H]N(C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]1(O)c2nn(C([H])([H])[H])c3c2[C@@]([H])(C([H])([H])OC3([H])[H])C1([H])[H],x0421d,x0501b
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421d,x0407a
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421d,x0407b
[H]O[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])[C@@]2([H])N=C([H])n3c(C([H])([H])[H])c([H])c(Cl)c32)C1([H])[H],x0421d,x0419a
[H]O[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])[C@@]2([H])N=C([H])n3c(C([H])([H])[H])c([H])c(Cl)c32)C1([H])[H],x0421d,x0419c
[H]c1c(Cl)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421d,x0421a
[H]c1c(Cl)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421d,x0421b
[H]c1c(Cl)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421d,x0421c
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])[C@@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421d,x0426a
[H]N(C(=O)c1nn(C([H])([H])[H])c(F)c1Cl)[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],x0421d,x0434a
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])[C@]([H])(F)C([H])([H])[C@@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421d,x0485a
[H]ON([H])[C@]1([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])c1c(c(Cl)c([H])n1C([H])([H])[H])[C@]2([H])O[H],x0421d,x0489a
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421d,x0492a
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421d,x0492b
[H]N(C(=O)c1c(Cl)c(Cl)n(C([H])([H])[H])c1OC([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],x0421d,x0555a
[H]O[C@]1(c2nn(C([H])([H])[H])c([H])c2CC(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]2([H])C1([H])[H],x0421d,x0602a
[H]O[C@]1(c2nn(C([H])([H])[H])c([H])c2NC([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]2(N([H])[H])C1([H])[H],x0421d,x0602b
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421d,x0502a
[H]c1c(Cl)c(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421d,x0502c
[H]c1c(Cl)c(C(=O)N(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])nn1C([H])([H])[H],x0421d,x0504a
[H]O[C@@]1([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])N(C(=O)c1nn(C([H])([H])[H])c([H])c1Cl)C([H])([H])[H],x0421d,x0504b
[H]N([H])C(=O)c1c(Cl)c(C(=O)N(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421d,x0634a
[H]N([H])C(=O)c1c(Cl)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1C([H])([H])[H],x0421d,x0634b
[H]c1c(Cl)c(C(=O)N([H])C2([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])nn1C([H])([H])[H],x0421d,x0646a
[H]c1c(Cl)c(C(=O)N(N([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C#N)C2([H])[H])nn1C([H])([H])[H],x0421d,x0654a
[H]C([H])([H])n1nc(C(=O)C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(Cl)c1C#N,x0421d,x0654b
[H]c1c(Cl)c(C(=O)N(N([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C#N)C2([H])[H])nn1C([H])([H])[H],x0421d,x0654c
[H]N1N(C([H])([H])[H])C([H])([H])[C@]([H])(Cl)[C@@]12N=C2N([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],x0421d,x0759b
[H]/C(=N/[C@@]([H])(c1nn(C([H])([H])[H])c(ON([H])C([H])([H])Cl)c1[H])N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N([H])[H],x0421d,x0759a
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],x0421d,x0787a
[H]N(C(=O)c1nn(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1Cl)[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],x0421d,x0787b
[H]c1nc([H])c(C(=O)N([H])[C@]2(C([H])([H])[H])N([H])[C@]23N(C([H])([H])C([H])([H])[H])N(S(=O)(=O)N([H])[H])C3([H])[H])c([H])c1[H],x0426b,x0487a
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c2[H])c([H])c1[H],x0426b,x0675a
[H]c1nc([H])c([C@](O)(N2C([H])([H])c3c([H])nn(C([H])([H])C([H])([H])[H])c3C2([H])[H])C([H])([H])[H])c([H])c1[H],x0426a,x0501a
[H]C1=N[C@]([H])(N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c2c1nc([H])c([H])c2[H],x0426a,x0501b
[H]c1nn(C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c(C([H])([H])C([H])([H])[H])c1[H],x0426a,x0407a
[H]c1nn(C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H],x0426a,x0407b
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C(=O)C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0419a
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C(=O)C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0419c
[H]c1nc(Cl)c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1C([H])([H])[H],x0426a,x0421a
[H]c1nc([H])c(C([H])([H])[H])c([H])c1C(=O)N([H])C([H])([H])c1c([H])nn(C([H])([H])C([H])([H])[H])c1[H],x0426a,x0421b
[H]c1nc(Cl)c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1C([H])([H])[H],x0426a,x0421c
[H]c1nc([H])c(C([H])([H])[H])c([H])c1C(=O)N([H])C([H])([H])c1c([H])nn(C([H])([H])C([H])([H])[H])c1[H],x0426a,x0421d
[H]c1nn(C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c(F)c1[H],x0426a,x0434a
[H]c1nc([H])c([C@]2(O)N([H])c3c(c([H])nn3C([H])([H])C([H])([H])[H])C([H])([H])N2[H])c([H])c1[H],x0426a,x0485a
[H]O[C@]([H])(C([H])([H])[H])[C@]1(C([H])([H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H],x0426a,x0489a
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0492a
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0492b
[H]c1nc([H])c(C(=O)N([H])C2=C(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])[C@]([H])([N+]([H])([H])[H])[C@@]([H])(C([H])([H])[H])c3[nH]c([H])c([H])c32)c([H])c1[H],x0426a,x0540b
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c(OC([H])([H])[H])c1[H],x0426a,x0555a
[H]c1nc([H])c(/C(=N\C(=O)C([H])([H])[H])c2c([H])c([H])c3c([H])nn(C([H])([H])C([H])([H])[H])c3c2[H])c([H])c1[H],x0426a,x0602a
[H]c1nc(C(=O)C([H])([H])[H])c(C(=O)c2c([H])c([H])c3c(c([H])nn3C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0602b
[H]c1nc(C([H])([H])[H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0502a
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0502c
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0504a
[H]Oc1c(C([H])([H])N([H])C(=O)c2c([H])nc([H])c([H])c2[H])c([H])nn1C([H])([H])C([H])([H])[H],x0426a,x0504b
[H]c1nc(C(=O)N([H])[H])c([H])c([H])c1C(=O)N(C([H])([H])[H])C([H])([H])c1c([H])nn(C([H])([H])C([H])([H])[H])c1[H],x0426a,x0634a
[H]Oc1c([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c([H])c1N([H])[H],x0426a,x0634b
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0646a
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0654a
[H]c1nc(C#N)c([H])c([H])c1C(=O)N([H])C([H])([H])c1c([H])nn(C([H])([H])C([H])([H])[H])c1[H],x0426a,x0654b
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],x0426a,x0654c
[H]c1nc(C([H])([H])[H])c(C(=O)N(N([H])[H])C([H])([H])c2c([H])nn(C([H])([H])C([H])([H])[H])c2[H])c([H])c1C([H])([H])[H],x0426a,x0759b
[H]c1nn(C([H])([H])C([H])([H])[H])c2c1C([H])([H])N(C1=N[C@]13C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H],x0426a,x0759a
[H]c1nn(C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c(C([H])([H])C([H])([H])[H])c1[H],x0426a,x0787a
[H]c1nn(C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c(C([H])([H])C([H])([H])[H])c1[H],x0426a,x0787b
[H]C1=N[C@]([H])(N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C2([H])[H])c2c([H])c([H])c([H])c(F)c21,x0434a,x0501a
[H]C1=N[C@]([H])(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c(F)c21,x0434a,x0501b
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c([H])c1[H],x0434a,x0407a
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c([H])c1[H],x0434a,x0407b
[H]Oc1c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(F)c2[H])c([H])c([H])c1C([H])([H])[H],x0434a,x0419a
[H]Oc1c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(F)c2[H])c([H])c([H])c1C([H])([H])[H],x0434a,x0419c
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c(F)c2Cl)c([H])c1[H],x0434a,x0421a
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c(F)c2Cl)c([H])c1[H],x0434a,x0421b
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c(F)c2Cl)c([H])c1[H],x0434a,x0421c
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c(F)c2Cl)c([H])c1[H],x0434a,x0421d
[H]c1c([H])c(F)c([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H],x0434a,x0426a
[H]c1c([H])c(F)c([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c1[H],x0434a,x0485a
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H],x0434a,x0492a
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H],x0434a,x0492b
[H]c1c([H])c(F)c([H])c(C(=O)N([H])/C(=C(\N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[N+]([H])([H])[H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c1[H],x0434a,x0540a
[H]c1c([H])c(F)c([H])c(C(=O)N([H])/C(=C(\N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[N+]([H])([H])[H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H],x0434a,x0540b
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c(F)c([H])c([H])c2OC([H])([H])[H])c([H])c1[H],x0434a,x0555a
[H]Oc1c(-c2c([H])c([H])c([H])c(F)c2C(=O)C([H])([H])[H])c([H])c2c([H])c(C([H])([H])[H])c([H])c([H])c2c1[H],x0434a,x0602a
[H]c1c([H])c(F)c(C(=O)C([H])([H])[H])c(C(=O)c2c([H])c([H])c3c(C([H])([H])[H])c([H])c([H])c([H])c3c2[H])c1[H],x0434a,x0602b
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H],x0434a,x0502a
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H],x0434a,x0502c
[H]c1c([H])c(F)c(C([H])([H])[H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c1[H],x0434a,x0504a
[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c(F)c1C([H])([H])[H],x0434a,x0504b
[H]/C(=N\c1c([H])c([H])c([H])c(C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H])N([H])[H],x0434a,x0634a
[H]/C(=N\c1c([H])c([H])c([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H])N([H])[H],x0434a,x0634b
[H]c1c([H])c(F)c([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c1[H],x0434a,x0646a
[H]c1c([H])c(F)c([H])c(C(=O)N(N([H])[H])C([H])([H])c2c([H])c([H])c(C#N)c([H])c2[H])c1[H],x0434a,x0654a
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c(C#N)c(F)c2[H])c([H])c1[H],x0434a,x0654b
[H]c1c([H])c(F)c([H])c(C(=O)N(N([H])[H])C([H])([H])c2c([H])c([H])c(C#N)c([H])c2[H])c1[H],x0434a,x0654c
[H]c1c([H])c([H])c(C([H])([H])N(C(=O)c2c([H])c(F)c([H])c(C([H])([H])[H])c2[H])N([H])[H])c([H])c1[H],x0434a,x0759b
[H]c1c([H])c([H])c2c(c1[H])C([H])([H])N(C1=N[C@]13C([H])([H])C([H])([H])C([H])([H])[C@]([H])(F)C3([H])[H])C2([H])[H],x0434a,x0759a
[H]c1c([H])c(C([H])([H])C([H])([H])[H])c(F)c([H])c1C(=O)N([H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],x0434a,x0787a
[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c1[H],x0434a,x0787b
[H]Oc1c([H])c(N([H])C(=S)N([H])[H])c([H])c([H])c1O[C@@]1([H])S[C@@]([H])(C([H])([H])C([H])([H])[H])N([H])C1(F)F,x0436a,x0407c
[H]S[C@](S)(N([H])[H])N([H])c1c([H])c([H])c(OC(F)(F)F)c([H])c1[H],x0436a,x0436b
[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=S)N([H])[H])[C@]2(C([H])([H])N([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)N(c2c(F)c([H])c([H])c([H])c2C([H])([H])[H])C([H])([H])F)C1([H])[H],x0436a,x0485b
[H]c1c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c([C@](C(=S)N([H])[H])(c2c([H])c([H])c(OC(F)(F)F)c([H])c2[H])N([H])[H])c1[H],x0436a,x0487b
[H]c1c([H])c([H])c(C(F)(F)c2c([H])c([H])c(N([H])C(=S)N([H])[H])c([H])c2[H])c([H])c1[H],x0436a,x0606b
[H]c1nc(OC(F)(F)Oc2c([H])c([H])c(N([H])C(=S)N([H])[H])c([H])c2[H])c([H])c([H])c1[H],x0436a,x0606c
[H]c1nc([C@@]([H])(F)Oc2c([H])c([H])c(N([H])C(=S)N([H])[H])c([H])c2[H])c(N([H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])s1,x0436a,x0504c
