smiles,inspiration[2H]C([2H])(C(=O)N1CCOCC1)N(CC)C(C)(C)C,x0540a
CCCC(C)(N)C(=O)N1C[C@H](C)O[C@@H](C)C1,x0540a
CCCC(C)(N)C(=O)N1C[C@H](C)O[C@@H](C)C1,x0540b
CC(C)C(C)(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540a
CC(C)C(C)(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540b
CC=CCC(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540a
CC=CCC(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540b
C=C(C)CC(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540a
C=C(C)CC(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540b
C=C=CCC(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540a
C=C=CCC(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540b
C=CCC(C)(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540a
C=CCC(C)(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540b
CCCC(C)(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540a
CCCC(C)(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540b
CC#CCC(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540a
CC#CCC(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540b
C#CCC(C)(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540a
C#CCC(C)(N)C(=O)N1C[C@@H](C)O[C@@H](C)C1,x0540b
CC#CCC(N)C(=O)N1CCOCC1(C)CC,x0540a
CC#CCC(N)C(=O)N1CCOCC1(C)CC,x0540b
CC#CCC(N)C(=O)N1CCOCC1(C)C(F)F,x0540a
CC#CCC(N)C(=O)N1CCOCC1(C)C(F)F,x0540b
CC=CCC(N)C(=O)N1CCOCC1(C)C,x0540a
CC=CCC(N)C(=O)N1CCOCC1(C)C,x0540b
C=C(C)CC(N)C(=O)N1CCOCC1(C)C,x0540a
C=C(C)CC(N)C(=O)N1CCOCC1(C)C,x0540b
C=C=CCC(N)C(=O)N1CCOCC1(C)C,x0540a
C=C=CCC(N)C(=O)N1CCOCC1(C)C,x0540b
C#CCC(C)(N)C(=O)N1CCOCC1C#C,x0540a
C#CCC(C)(N)C(=O)N1CCOCC1C#C,x0540b
C#CCC(C)(N)C(=O)N1CCOCC1C=C,x0540a
C#CCC(C)(N)C(=O)N1CCOCC1C=C,x0540b
CC#CCC(N)C(=O)N1CCOCC1CC,x0540a
CC#CCC(N)C(=O)N1CCOCC1CC,x0540b
C#CCC(C)(N)C(=O)N1CCOCC1CC,x0540a
C#CCC(C)(N)C(=O)N1CCOCC1CC,x0540b
CC#CCC(N)C(=O)N1CCOCC1(C)C,x0540a
CC#CCC(N)C(=O)N1CCOCC1(C)C,x0540b
CC#CCC(N)C(=O)N1CCOCC1C(F)F,x0540a
CC#CCC(N)C(=O)N1CCOCC1C(F)F,x0540b
CC#CCC(N)C(=O)N1CCOCC1CF,x0540a
CC#CCC(N)C(=O)N1CCOCC1CF,x0540b
CC(C)C(C)(N)C(=O)N1CCOCC1CF,x0540a
CC(C)C(C)(N)C(=O)N1CCOCC1CF,x0540b
C#CCC(C)(N)C(=O)N1CCOCC1CF,x0540a
C#CCC(C)(N)C(=O)N1CCOCC1CF,x0540b
CC=CCC(N)C(=O)N1CCOCC1C,x0540a
CC=CCC(N)C(=O)N1CCOCC1C,x0540b
C=C(C)CC(N)C(=O)N1CCOCC1C,x0540a
C=C(C)CC(N)C(=O)N1CCOCC1C,x0540b
C=C=CCC(N)C(=O)N1CCOCC1C,x0540a
C=C=CCC(N)C(=O)N1CCOCC1C,x0540b
C=CCC(C)(N)C(=O)N1CCOCC1C,x0540a
C=CCC(C)(N)C(=O)N1CCOCC1C,x0540b
CCCC(C)(N)C(=O)N1CCOCC1C,x0540a
CCCC(C)(N)C(=O)N1CCOCC1C,x0540b
CC#CCC(N)C(=O)N1CCOCC1C,x0540a
CC#CCC(N)C(=O)N1CCOCC1C,x0540b
C#CCC(C)(N)C(=O)N1CCOCC1C,x0540a
C#CCC(C)(N)C(=O)N1CCOCC1C,x0540b
CC(C)C(C)(N)C(=O)N1CCOCC1,x0540a
CC(C)C(C)(N)C(=O)N1CCOCC1,x0540b
CC=CCC(N)C(=O)N1CCOCC1,x0540a
CC=CCC(N)C(=O)N1CCOCC1,x0540b
C=C(C)CC(N)C(=O)N1CCOCC1,x0540a
C=C(C)CC(N)C(=O)N1CCOCC1,x0540b
C=C=CCC(N)C(=O)N1CCOCC1,x0540a
C=C=CCC(N)C(=O)N1CCOCC1,x0540b
C=CCC(C)(N)C(=O)N1CCOCC1,x0540a
C=CCC(C)(N)C(=O)N1CCOCC1,x0540b
CC(C)(C)C(N)C(=O)N1CCOCC1,x0540a
CC(C)(C)C(N)C(=O)N1CCOCC1,x0540b
CCCC(C)(N)C(=O)N1CCOCC1,x0540a
CCCC(C)(N)C(=O)N1CCOCC1,x0540b
CC#CCC(N)C(=O)N1CCOCC1,x0540a
CC#CCC(N)C(=O)N1CCOCC1,x0540b
C#CCC(C)(N)C(=O)N1CCOCC1,x0540a
C#CCC(C)(N)C(=O)N1CCOCC1,x0540b
C#CCCC(O)C(=O)N1CC(F)(F)OC(F)(F)C1,x0540a
C#CCCC(O)C(=O)N1CC(F)(F)OC(F)(F)C1,x0540b
C=CCC(C)(O)C(=O)N1CC(F)(F)OC(F)(F)C1,x0540a
C=CCC(C)(O)C(=O)N1CC(F)(F)OC(F)(F)C1,x0540b
CCCC(C)(O)C(=O)N1CC(F)(F)OC(F)(F)C1,x0540a
CCCC(C)(O)C(=O)N1CC(F)(F)OC(F)(F)C1,x0540b
CC(C)C(C)(O)C(=O)N1CC(F)(F)OC(F)(F)C1,x0540a
CC(C)C(C)(O)C(=O)N1CC(F)(F)OC(F)(F)C1,x0540b
C#CCCC(O)C(=O)N1CCOCC1(C#C)C#C,x0540a
C#CCCC(O)C(=O)N1CCOCC1(C#C)C#C,x0540b
C#CCCC(O)C(=O)N1CCOCC1(C)C#C,x0540a
C#CCCC(O)C(=O)N1CCOCC1(C)C#C,x0540b
C#CCCC(O)C(=O)N1CCOCC1C#C,x0540a
C#CCCC(O)C(=O)N1CCOCC1C#C,x0540b
C#CCCC(O)C(=O)N1CCOCC1(C)C,x0540a
C#CCCC(O)C(=O)N1CCOCC1(C)C,x0540b
CC(C)C(C)(O)C(=O)N1CCOCC1CF,x0540a
CC(C)C(C)(O)C(=O)N1CCOCC1CF,x0540b
C#CCCC(O)C(=O)N1CCOCC1C,x0540a
C#CCCC(O)C(=O)N1CCOCC1C,x0540b
C=CCC(C)(O)C(=O)N1CCOCC1C,x0540a
C=CCC(C)(O)C(=O)N1CCOCC1C,x0540b
CCCC(C)(O)C(=O)N1CCOCC1C,x0540a
CCCC(C)(O)C(=O)N1CCOCC1C,x0540b
C#CCCC(O)C(=O)N1CCOCC1,x0540a
C#CCCC(O)C(=O)N1CCOCC1,x0540b
C=CCC(C)(O)C(=O)N1CCOCC1,x0540a
C=CCC(C)(O)C(=O)N1CCOCC1,x0540b
CCCC(C)(O)C(=O)N1CCOCC1,x0540a
CCCC(C)(O)C(=O)N1CCOCC1,x0540b
CCC(C)C(O)C(=O)N1CCOCC1,x0540a
CCC(C)C(O)C(=O)N1CCOCC1,x0540b
CC(C)C(C)(O)C(=O)N1CCOCC1,x0540a
CC(C)C(C)(O)C(=O)N1CCOCC1,x0540b
C#CCCC(O)C(=O)N1CCOC(C)C1(C)C,x0540a
C#CCCC(O)C(=O)N1CCOC(C)C1(C)C,x0540b
C#CCCC(O)C(=O)N1CCOC(C)C1,x0540a
C#CCCC(O)C(=O)N1CCOC(C)C1,x0540b
C=CCC(C)(O)C(=O)N1CCOC(C)C1,x0540a
C=CCC(C)(O)C(=O)N1CCOC(C)C1,x0540b
CCCC(C)(O)C(=O)N1CCOC(C)C1,x0540a
CCCC(C)(O)C(=O)N1CCOC(C)C1,x0540b
C#CCCC(O)C(=O)N1CCOC(C)(C)C1(C)C,x0540a
C#CCCC(O)C(=O)N1CCOC(C)(C)C1(C)C,x0540b
CCC(C)C(O)C(=O)N1CCOC(C)(C)C1(C)C,x0540a
CCC(C)C(O)C(=O)N1CCOC(C)(C)C1(C)C,x0540b
C#CCCC(O)C(=O)N1CCOC(C)(C)C1C,x0540a
C#CCCC(O)C(=O)N1CCOC(C)(C)C1C,x0540b
C=CCC(C)(O)C(=O)N1CCOC(C)(C)C1C,x0540a
C=CCC(C)(O)C(=O)N1CCOC(C)(C)C1C,x0540b
CCCC(C)(O)C(=O)N1CCOC(C)(C)C1C,x0540a
CCCC(C)(O)C(=O)N1CCOC(C)(C)C1C,x0540b
C#CCCC(O)C(=O)N1CCOC(C#C)C1,x0540a
C#CCCC(O)C(=O)N1CCOC(C#C)C1,x0540b
C#CCCC(O)C(=O)N1CCOC(C)(C)C1,x0540a
C#CCCC(O)C(=O)N1CCOC(C)(C)C1,x0540b
C=CCC(C)(O)C(=O)N1CCOC(C)(C)C1,x0540a
C=CCC(C)(O)C(=O)N1CCOC(C)(C)C1,x0540b
CCCC(C)(O)C(=O)N1CCOC(C)(C)C1,x0540a
CCCC(C)(O)C(=O)N1CCOC(C)(C)C1,x0540b
CC(C)C(C)(O)C(=O)N1CCOC(C)(C)C1,x0540a
CC(C)C(C)(O)C(=O)N1CCOC(C)(C)C1,x0540b
C#CCCC(O)C(=O)N1CCOC[C@@H]1C,x0540a
C#CCCC(O)C(=O)N1CCOC[C@@H]1C,x0540b
C=CCC(C)(O)C(=O)N1CCOC[C@@H]1C,x0540a
C=CCC(C)(O)C(=O)N1CCOC[C@@H]1C,x0540b
CCCC(C)(O)C(=O)N1CCOC[C@@H]1C,x0540a
CCCC(C)(O)C(=O)N1CCOC[C@@H]1C,x0540b
CC(C)C(C)(O)C(=O)N1CCOC[C@@H]1C,x0540a
CC(C)C(C)(O)C(=O)N1CCOC[C@@H]1C,x0540b
C#CCCC(O)C(=O)N1CCOC[C@H]1C,x0540a
C#CCCC(O)C(=O)N1CCOC[C@H]1C,x0540b
C=CCC(C)(O)C(=O)N1CCOC[C@H]1C,x0540a
C=CCC(C)(O)C(=O)N1CCOC[C@H]1C,x0540b
CCCC(C)(O)C(=O)N1CCOC[C@H]1C,x0540a
CCCC(C)(O)C(=O)N1CCOC[C@H]1C,x0540b
CC(C)C(C)(O)C(=O)N1CCOC[C@H]1C,x0540a
CC(C)C(C)(O)C(=O)N1CCOC[C@H]1C,x0540b
C#CCCC(O)C(=O)N1CCO[C@H](C)C1,x0540a
C#CCCC(O)C(=O)N1CCO[C@H](C)C1,x0540b
C=CCC(C)(O)C(=O)N1CCO[C@H](C)C1,x0540a
C=CCC(C)(O)C(=O)N1CCO[C@H](C)C1,x0540b
CCCC(C)(O)C(=O)N1CCO[C@H](C)C1,x0540a
CCCC(C)(O)C(=O)N1CCO[C@H](C)C1,x0540b
CC(C)C(C)(O)C(=O)N1CCO[C@H](C)C1,x0540a
CC(C)C(C)(O)C(=O)N1CCO[C@H](C)C1,x0540b
C#CCCC(O)C(=O)N1CCO[C@@H](C)C1,x0540a
C#CCCC(O)C(=O)N1CCO[C@@H](C)C1,x0540b
C=CCC(C)(O)C(=O)N1CCO[C@@H](C)C1,x0540a
C=CCC(C)(O)C(=O)N1CCO[C@@H](C)C1,x0540b
CCCC(C)(O)C(=O)N1CCO[C@@H](C)C1,x0540a
CCCC(C)(O)C(=O)N1CCO[C@@H](C)C1,x0540b
CC(C)C(C)(O)C(=O)N1CCO[C@@H](C)C1,x0540a
CC(C)C(C)(O)C(=O)N1CCO[C@@H](C)C1,x0540b
C#CCCC(O)C(=O)N1[C@H](C)COC[C@H]1C,x0540a
C#CCCC(O)C(=O)N1[C@H](C)COC[C@H]1C,x0540b
C#CCCC(O)C(=O)N1[C@H](C)COC[C@@H]1C,x0540a
C#CCCC(O)C(=O)N1[C@H](C)COC[C@@H]1C,x0540b
C#CCCC(O)C(=O)N1[C@@H](C)COC[C@@H]1C,x0540a
C#CCCC(O)C(=O)N1[C@@H](C)COC[C@@H]1C,x0540b
CC(C)C(C(=O)N1CCOC(C)(C)C1C)N(C)C,x0540a
CC(C)C(C(=O)N1CCOC(C)(C)C1C)N(C)C,x0540b
CC(C)C(C(=O)N1CCOC(C)(C)C1)N(C)C,x0540a
CC(C)C(C(=O)N1CCOC(C)(C)C1)N(C)C,x0540b
CC(C)C(C(=O)N1CCOC[C@H]1C)N(C)C,x0540a
CC(C)C(C(=O)N1CCOC[C@H]1C)N(C)C,x0540b
CC(C)C(C(=O)N1CCOC[C@@H]1C)N(C)C,x0540a
CC(C)C(C(=O)N1CCOC[C@@H]1C)N(C)C,x0540b
CC(C)C(C(=O)N1CCO[C@H](C)C1)N(C)C,x0540a
CC(C)C(C(=O)N1CCO[C@H](C)C1)N(C)C,x0540b
CC(C)C(C(=O)N1CCO[C@@H](C)C1)N(C)C,x0540a
CC(C)C(C(=O)N1CCO[C@@H](C)C1)N(C)C,x0540b
C/C=C(\C)C(=O)NCc1ccc(Br)nc1,x0634a
C/C=C(\C)C(=O)NCc1ccc(Br)nc1,x0634b
CCC#CC(=O)NCc1ccc(Br)nc1,x0634a
CCC#CC(=O)NCc1ccc(Br)nc1,x0634b
CC(C)=CC(=O)NCc1ccc(Br)nc1,x0634a
CC(C)=CC(=O)NCc1ccc(Br)nc1,x0634b
CCC#CC(=O)NCc1ccc([S-3](C)O)cc1,x0487a
CCC#CC(=O)NCc1ccc([S-3](C)O)cc1,x0487b
C/C=C(\C)C(=O)NCc1cc(Cl)ncc1Cl,x0602a
C/C=C(\C)C(=O)NCc1cc(Cl)ncc1Cl,x0602b
CCC#CC(=O)NCc1cc(Cl)ncc1Cl,x0602a
CCC#CC(=O)NCc1cc(Cl)ncc1Cl,x0602b
CC(C)=CC(=O)NCc1cc(Cl)ncc1Cl,x0602a
CC(C)=CC(=O)NCc1cc(Cl)ncc1Cl,x0602b
C/C=C(\C)C(=O)NCc1cc(Cl)nc(Cl)c1,x0602a
C/C=C(\C)C(=O)NCc1cc(Cl)nc(Cl)c1,x0602b
CCC#CC(=O)NCc1cc(Cl)nc(Cl)c1,x0602a
CCC#CC(=O)NCc1cc(Cl)nc(Cl)c1,x0602b
CC(C)=CC(=O)NCc1cc(Cl)nc(Cl)c1,x0602a
CC(C)=CC(=O)NCc1cc(Cl)nc(Cl)c1,x0602b
C/C=C(\C)C(=O)NCc1cc(C)nc(C)c1,x0602a
C/C=C(\C)C(=O)NCc1cc(C)nc(C)c1,x0602b
CC(C)=CC(=O)NCc1cc(C)nc(C)c1,x0602a
CC(C)=CC(=O)NCc1cc(C)nc(C)c1,x0602b
CCC#CC(=O)NCc1cc(C)nc(C)c1,x0602a
CCC#CC(=O)NCc1cc(C)nc(C)c1,x0602b
C/C=C(\C)C(=O)NCc1cc(C)nc(Cl)c1,x0602a
C/C=C(\C)C(=O)NCc1cc(C)nc(Cl)c1,x0602b
CCC#CC(=O)NCc1cc(C)nc(Cl)c1,x0602a
CCC#CC(=O)NCc1cc(C)nc(Cl)c1,x0602b
CC(C)=CC(=O)NCc1cc(C)nc(Cl)c1,x0602a
CC(C)=CC(=O)NCc1cc(C)nc(Cl)c1,x0602b
CCC#CC(=O)NCc1cc(C)nc(OC)c1,x0602a
CCC#CC(=O)NCc1cc(C)nc(OC)c1,x0602b
CC=C(C)C(=O)NCc1cc(F)ncc1Cl,x0602a
CC=C(C)C(=O)NCc1cc(F)ncc1Cl,x0602b
CC(C)=CC(=O)NCc1cc(F)ncc1Cl,x0602a
CC(C)=CC(=O)NCc1cc(F)ncc1Cl,x0602b
CCC#CC(=O)NCc1cc(F)nc(F)c1,x0602a
CCC#CC(=O)NCc1cc(F)nc(F)c1,x0602b
CC(C)=CC(=O)NCc1cc(F)nc(F)c1,x0602a
CC(C)=CC(=O)NCc1cc(F)nc(F)c1,x0602b
CC=C(C)C(=O)NCc1cc(F)nc(F)c1,x0602a
CC=C(C)C(=O)NCc1cc(F)nc(F)c1,x0602b
C/C=C(\C)C(=O)NCc1ccnc(Br)c1,x0602a
C/C=C(\C)C(=O)NCc1ccnc(Br)c1,x0602b
CC(C)(C)C(=O)NCc1ccnc(Br)c1,x0602a
CC(C)(C)C(=O)NCc1ccnc(Br)c1,x0602b
CC(C)=CC(=O)NCc1ccnc(Br)c1,x0602a
CC(C)=CC(=O)NCc1ccnc(Br)c1,x0602b
CCC#CC(=O)NCc1ccnc(Br)c1,x0602a
CCC#CC(=O)NCc1ccnc(Br)c1,x0602b
C/C=C(\C)C(=O)NCc1ccc(Cl)nc1,x0634a
C/C=C(\C)C(=O)NCc1ccc(Cl)nc1,x0634b
CC(C)=CC(=O)NCc1ccc(Cl)nc1,x0634a
CC(C)=CC(=O)NCc1ccc(Cl)nc1,x0634b
CCC#CC(=O)NCc1ccc(Cl)nc1,x0634a
CCC#CC(=O)NCc1ccc(Cl)nc1,x0634b
C/C=C(\C)C(=O)NCc1ccc(C)nc1,x0634a
C/C=C(\C)C(=O)NCc1ccc(C)nc1,x0634b
CCC#CC(=O)NCc1ccc(C)nc1,x0634a
CCC#CC(=O)NCc1ccc(C)nc1,x0634b
CC(C)=CC(=O)NCc1ccc(C)nc1,x0634a
CC(C)=CC(=O)NCc1ccc(C)nc1,x0634b
C/C=C(\C)C(=O)NCc1ccc(F)nc1,x0634a
C/C=C(\C)C(=O)NCc1ccc(F)nc1,x0634b
CCC#CC(=O)NCc1ccc(F)nc1,x0634a
CCC#CC(=O)NCc1ccc(F)nc1,x0634b
CC(C)=CC(=O)NCc1ccc(F)nc1,x0634a
CC(C)=CC(=O)NCc1ccc(F)nc1,x0634b
CCC#CC(=O)NCc1ccc(OC)nc1,x0634a
CCC#CC(=O)NCc1ccc(OC)nc1,x0634b
CCC#CC(=O)NCc1ccc(SC)nc1,x0634a
CCC#CC(=O)NCc1ccc(SC)nc1,x0634b
CC(C)(CF)NC(=O)c1cncs1,x0504a
CC(C)(CF)NC(=O)c1cncs1,x0504b
CC(C)(CF)NC(=O)c1cncs1,x0504c
CC(C)(CF)NC(=O)c1sc(Cl)nc1Cl,x0504a
CC(C)(CF)NC(=O)c1sc(Cl)nc1Cl,x0504b
CC(C)(CF)NC(=O)c1sc(Cl)nc1Cl,x0504c
CC(C)(CF)NC(=O)c1scnc1Br,x0504a
CC(C)(CF)NC(=O)c1scnc1Br,x0504b
CC(C)(CF)NC(=O)c1scnc1Br,x0504c
CC(C)(CF)NC(=O)c1scnc1C(C)(C)C,x0504a
CC(C)(CF)NC(=O)c1scnc1C(C)(C)C,x0504b
CC(C)(CF)NC(=O)c1scnc1C(C)(C)C,x0504c
CC(C)(CF)NC(=O)c1scnc1Cl,x0504a
CC(C)(CF)NC(=O)c1scnc1Cl,x0504b
CC(C)(CF)NC(=O)c1scnc1Cl,x0504c
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1cc(Cl)n(C)n1,x0421a
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1cc(Cl)n(C)n1,x0421b
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1cc(Cl)n(C)n1,x0421c
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1cc(Cl)n(C)n1,x0421d
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1ccn(C)n1,x0421a
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1ccn(C)n1,x0421b
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1ccn(C)n1,x0421c
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1ccn(C)n1,x0421d
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1nn(C)cc1Cl,x0421a
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1nn(C)cc1Cl,x0421b
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1nn(C)cc1Cl,x0421c
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1nn(C)cc1Cl,x0421d
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1nn(C)cc1F,x0421a
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1nn(C)cc1F,x0421b
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1nn(C)cc1F,x0421c
CC(C)[C@@H]1CCC[C@H]1NC(=O)c1nn(C)cc1F,x0421d
C#CC[C@@H](C)NC(=O)c1cc(C)ccc1F,x0555a
C#CC[C@H](C)NC(=O)c1cc(C)ccc1F,x0555a
C#CC[C@@H](C)NC(=O)c1ccc(C#C)nc1,x0634a
C#CC[C@@H](C)NC(=O)c1ccc(C#C)nc1,x0634b
C#CC[C@H](C)NC(=O)c1ccc(C#C)nc1,x0634a
C#CC[C@H](C)NC(=O)c1ccc(C#C)nc1,x0634b
C#CC[C@@H](C)NC(=O)c1ccc(C)nc1,x0634a
C#CC[C@@H](C)NC(=O)c1ccc(C)nc1,x0634b
C#CC[C@H](C)NC(=O)c1ccc(C)nc1,x0634a
C#CC[C@H](C)NC(=O)c1ccc(C)nc1,x0634b
C#CC[C@@H](C)NC(=O)c1cc(Cl)ccc1F,x0555a
C#CC[C@H](C)NC(=O)c1cc(Cl)ccc1F,x0555a
C#CC[C@@H](C)NC(=O)c1ccc(S)nc1,x0634a
C#CC[C@@H](C)NC(=O)c1ccc(S)nc1,x0634b
C#CC[C@H](C)NC(=O)c1ccc(S)nc1,x0634a
C#CC[C@H](C)NC(=O)c1ccc(S)nc1,x0634b
CC(C)[C@@H](C)NC(=O)c1ccc(S)nc1,x0634a
CC(C)[C@@H](C)NC(=O)c1ccc(S)nc1,x0634b
CC(C)[C@H](C)NC(=O)c1ccc(S)nc1,x0634a
CC(C)[C@H](C)NC(=O)c1ccc(S)nc1,x0634b
C#CC[C@@H](C)NC(=O)C(=O)N1CCOCC1(C#C)C=C,x0540a
C#CC[C@@H](C)NC(=O)C(=O)N1CCOCC1(C#C)C=C,x0540b
C#CC[C@H](C)NC(=O)C(=O)N1CCOCC1(C#C)C=C,x0540a
C#CC[C@H](C)NC(=O)C(=O)N1CCOCC1(C#C)C=C,x0540b
C#CC[C@H](C)NC(=O)C(=O)N1CCOCC1(C#C)CC,x0540a
C#CC[C@H](C)NC(=O)C(=O)N1CCOCC1(C#C)CC,x0540b
C#CC[C@@H](C)NC(=O)C(=O)N1CCOCC1(C#C)CC,x0540a
C#CC[C@@H](C)NC(=O)C(=O)N1CCOCC1(C#C)CC,x0540b
C#CC[C@@H](C)NC(=O)C(=O)N1CCOCC1(C)C#C,x0540a
C#CC[C@@H](C)NC(=O)C(=O)N1CCOCC1(C)C#C,x0540b
C#CC[C@H](C)NC(=O)C(=O)N1CCOCC1(C)C#C,x0540a
C#CC[C@H](C)NC(=O)C(=O)N1CCOCC1(C)C#C,x0540b
C#CC[C@@H](C)NC(=O)C(=O)N1CCOCC1,x0540a
C#CC[C@@H](C)NC(=O)C(=O)N1CCOCC1,x0540b
C#CC[C@H](C)NC(=O)C(=O)N1CCOCC1,x0540a
C#CC[C@H](C)NC(=O)C(=O)N1CCOCC1,x0540b
C#CC[C@@H](C)NC(=S)Nc1ccc(F)cc1,x0436a
C#CC[C@@H](C)NC(=S)Nc1ccc(F)cc1,x0436b
C#CC[C@H](C)NC(=S)Nc1ccc(F)cc1,x0436a
C#CC[C@H](C)NC(=S)Nc1ccc(F)cc1,x0436b
C#CC[C@@H](C)NC(=S)Nc1ccc(F)c(C)c1,x0436a
C#CC[C@@H](C)NC(=S)Nc1ccc(F)c(C)c1,x0436b
C#CC[C@H](C)NC(=S)Nc1ccc(F)c(C)c1,x0436a
C#CC[C@H](C)NC(=S)Nc1ccc(F)c(C)c1,x0436b
C#CC[C@@H](C)NC(=S)Nc1ccc(O)cc1,x0436a
C#CC[C@@H](C)NC(=S)Nc1ccc(O)cc1,x0436b
C#CC[C@H](C)NC(=S)Nc1ccc(O)cc1,x0436a
C#CC[C@H](C)NC(=S)Nc1ccc(O)cc1,x0436b
CC(C)[C@@H](C(=O)N1CC(F)(F)OC(F)(F)C1)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CC(F)(F)OC(F)(F)C1)N(C)C,x0540b
CC(C)[C@@H](C(=O)N1CCOCC1C)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CCOCC1C)N(C)C,x0540b
CC(C)[C@@H](C(=O)N1CCOCC1)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CCOCC1)N(C)C,x0540b
CC(C)[C@@H](C(=O)N1CCOC(C)(C)C1C)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CCOC(C)(C)C1C)N(C)C,x0540b
CC(C)[C@@H](C(=O)N1CCOC(C)(C)C1)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CCOC(C)(C)C1)N(C)C,x0540b
CC(C)[C@@H](C(=O)N1CCOC[C@@H]1C)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CCOC[C@@H]1C)N(C)C,x0540b
CC(C)[C@@H](C(=O)N1CCOC[C@H]1C)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CCOC[C@H]1C)N(C)C,x0540b
CC(C)[C@@H](C(=O)N1CCO[C@H](C)C1)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CCO[C@H](C)C1)N(C)C,x0540b
CC(C)[C@@H](C(=O)N1CCO[C@@H](C)C1)N(C)C,x0540a
CC(C)[C@@H](C(=O)N1CCO[C@@H](C)C1)N(C)C,x0540b
CC(C)[C@@H](N)CN1CCOCC1(C)C,x0414a
CC(C)[C@@H](N)CN1CCOCC1(C)C,x0414b
CC(C)[C@H](N)CN1CCOCC1(C)C,x0414a
CC(C)[C@H](N)CN1CCOCC1(C)C,x0414b
CC(C)[C@@H](N)CN1CCOCC1C,x0414a
CC(C)[C@@H](N)CN1CCOCC1C,x0414b
CC(C)[C@H](N)CN1CCOCC1C,x0414a
CC(C)[C@H](N)CN1CCOCC1C,x0414b
CC(C)[C@H](N)CN1CCOCC1,x0414a
CC(C)[C@H](N)CN1CCOCC1,x0414b
CC(C)[C@@H](N)CN1CCOCC1,x0414a
CC(C)[C@@H](N)CN1CCOCC1,x0414b
CC(C)[C@@H](N)CN1CCOC(C)(C)C1(C)C,x0414a
CC(C)[C@@H](N)CN1CCOC(C)(C)C1(C)C,x0414b
CC(C)[C@H](N)CN1CCOC(C)(C)C1(C)C,x0414a
CC(C)[C@H](N)CN1CCOC(C)(C)C1(C)C,x0414b
CC(C)[C@@H](N)CN1CCOC(C)(C)C1C,x0414a
CC(C)[C@@H](N)CN1CCOC(C)(C)C1C,x0414b
CC(C)[C@H](N)CN1CCOC(C)(C)C1C,x0414a
CC(C)[C@H](N)CN1CCOC(C)(C)C1C,x0414b
CC(C)[C@@H](N)CN1CCOC[C@H]1C,x0414a
CC(C)[C@@H](N)CN1CCOC[C@H]1C,x0414b
CC(C)[C@H](N)CN1CCOC[C@H]1C,x0414a
CC(C)[C@H](N)CN1CCOC[C@H]1C,x0414b
CC(C)[C@@H](N)CN1CCOC[C@@H]1C,x0414a
CC(C)[C@@H](N)CN1CCOC[C@@H]1C,x0414b
CC(C)[C@H](N)CN1CCOC[C@@H]1C,x0414a
CC(C)[C@H](N)CN1CCOC[C@@H]1C,x0414b
CC(C)[C@@H](NC(=O)c1cncs1)C(F)(F)F,x0504a
CC(C)[C@@H](NC(=O)c1cncs1)C(F)(F)F,x0504b
CC(C)[C@@H](NC(=O)c1cncs1)C(F)(F)F,x0504c
CC(C)[C@H](NC(=O)c1cncs1)C(F)(F)F,x0504a
CC(C)[C@H](NC(=O)c1cncs1)C(F)(F)F,x0504b
